indice_desenvolvimento_cidade,horas_formacao,anos_exp_num,genero_enc,experiencia_relevante_enc,inscricao_universidade_enc,nivel_educacao_enc,area_formacao_enc,tipo_empresa_enc,dimensao_empresa_enc,anos_desde_ultimo_emprego_enc,real,previsto_lr,previsto_arvore,previsto_rf,previsto_rf_opt
0.91,14,21.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.55,156,4.0,0,1,0,4,1,1,0,0,1,0,1,1,1
0.924,13,10.0,2,0,3,5,1,1,0,0,0,0,0,0,0
0.92,28,21.0,2,0,3,4,1,0,7,1,0,1,1,1,1
0.92,92,11.0,2,0,0,4,1,0,7,0,1,0,1,1,1
0.55,6,3.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.624,22,5.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.855,176,1.0,2,1,3,2,2,0,7,0,0,0,0,0,0
0.893,15,9.0,2,0,3,4,1,1,5,3,1,0,0,0,0
0.92,21,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.836,21,6.0,2,0,3,4,1,0,2,0,0,0,1,1,1
0.913,134,21.0,2,1,3,4,1,0,7,5,0,1,1,1,1
0.92,6,15.0,2,0,3,5,1,1,3,6,0,0,0,0,0
0.624,10,6.0,2,0,0,4,1,1,3,0,0,1,1,1,1
0.83,50,5.0,2,0,0,4,1,0,7,6,0,1,1,1,1
0.939,89,21.0,0,0,3,4,1,1,2,0,0,0,0,0,0
0.767,28,21.0,0,0,2,4,1,4,5,6,1,0,0,0,0
0.698,96,3.0,0,1,3,4,1,0,7,0,1,1,1,1,1
0.624,32,3.0,0,1,0,3,2,0,7,6,0,1,1,1,1
0.884,89,6.0,0,0,3,4,1,5,0,0,0,0,0,0,0
0.624,11,6.0,2,0,3,4,1,6,1,0,1,1,1,1,1
0.923,178,5.0,3,0,3,5,1,1,1,0,0,0,0,0,0
0.939,35,21.0,2,0,1,4,1,1,3,5,0,0,0,0,0
0.92,28,12.0,0,0,3,4,0,1,4,2,0,0,0,0,0
0.8270000000000001,57,5.0,2,1,3,4,1,0,1,5,0,0,1,1,1
0.92,70,12.0,2,1,1,4,1,2,1,0,0,0,0,0,0
0.92,83,9.0,0,0,3,4,1,1,3,0,0,0,0,0,0
0.926,45,11.0,2,1,0,3,2,0,7,6,0,0,0,0,0
0.92,110,21.0,2,0,3,5,0,0,7,1,0,0,0,1,1
0.887,16,19.0,2,0,3,5,1,0,5,6,0,0,0,0,0
0.855,56,14.0,0,0,3,4,1,1,1,0,0,0,0,0,0
0.92,62,15.0,2,0,3,4,1,1,6,2,0,0,0,0,0
0.91,34,21.0,2,0,3,4,1,1,4,3,1,0,0,0,0
0.925,64,5.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.743,9,3.0,2,0,3,4,0,0,7,6,1,0,1,1,1
0.563,43,9.0,0,0,0,1,1,0,7,4,1,1,1,1,1
0.802,26,11.0,2,0,3,4,1,1,8,1,0,0,0,0,0
0.913,81,11.0,2,0,3,2,2,6,4,0,1,0,0,0,0
0.897,132,4.0,1,0,3,4,0,1,1,0,0,0,0,0,0
0.754,63,1.0,0,1,0,3,2,0,7,0,0,0,0,1,1
0.92,39,4.0,2,0,3,4,1,0,4,0,0,0,1,0,0
0.92,22,15.0,2,0,3,4,0,5,4,0,0,0,0,0,0
0.926,120,2.0,2,1,2,3,2,0,7,0,0,0,0,0,0
0.802,23,16.0,2,0,3,4,1,0,7,3,0,1,1,1,1
0.6659999999999999,6,10.0,0,0,3,4,2,1,8,1,0,1,1,1,1
0.743,47,3.0,2,1,0,4,1,1,7,6,1,1,0,0,0
0.624,33,3.0,0,1,3,3,2,0,7,6,0,1,1,1,1
0.624,112,14.0,2,1,3,5,1,1,0,6,1,0,1,0,0
0.624,85,4.0,0,0,3,4,1,5,1,6,0,1,1,1,1
0.897,14,4.0,2,1,0,4,1,0,7,6,1,1,1,1,1
0.926,15,21.0,0,1,3,5,1,1,2,6,0,0,0,0,0
0.624,9,10.0,0,0,3,4,1,1,3,1,1,1,1,1,1
0.92,126,21.0,0,0,3,4,1,0,7,3,0,0,1,1,1
0.624,24,3.0,2,0,3,4,1,0,1,0,0,0,1,1,1
0.624,12,5.0,2,0,3,5,1,1,7,1,1,1,1,1,1
0.91,156,5.0,2,0,3,3,2,0,7,6,0,0,0,0,0
0.624,7,9.0,2,0,3,4,1,0,7,2,0,1,1,1,1
0.743,50,10.0,2,0,0,3,2,1,2,0,0,0,0,0,0
0.92,126,13.0,2,0,3,4,3,0,7,5,1,0,1,1,1
0.884,53,21.0,0,0,3,4,1,0,7,5,0,0,1,1,1
0.767,11,21.0,2,0,3,4,3,1,7,6,0,1,0,0,0
0.804,95,2.0,1,0,1,4,1,0,7,0,1,1,1,1,1
0.91,12,10.0,2,0,3,4,1,1,3,1,0,0,0,0,0
0.802,316,21.0,2,1,3,4,1,1,0,0,0,0,0,0,0
0.939,144,4.0,2,1,3,3,2,1,6,3,0,0,0,0,0
0.92,130,21.0,2,0,3,4,3,0,7,5,1,0,1,1,1
0.579,57,14.0,2,0,3,4,1,0,0,4,0,0,1,1,1
0.92,36,10.0,0,1,3,4,1,1,0,5,1,0,0,0,0
0.754,56,16.0,1,1,3,5,1,0,7,5,0,1,1,1,1
0.92,6,5.0,2,1,3,4,1,0,7,6,1,1,1,1,1
0.624,26,6.0,2,0,3,5,1,1,0,1,0,0,1,1,1
0.92,24,3.0,2,1,0,4,1,1,1,1,1,0,0,0,0
0.92,84,5.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.843,162,8.0,2,1,0,2,2,0,7,0,0,0,0,0,0
0.624,34,5.0,2,0,3,4,1,0,4,6,1,0,1,1,1
0.624,13,9.0,0,1,3,0,2,0,7,6,1,0,1,1,1
0.92,11,9.0,2,0,0,4,1,0,7,1,0,1,1,1,1
0.624,132,9.0,2,1,3,2,2,0,7,6,0,1,1,1,1
0.926,23,11.0,2,0,3,4,4,1,2,2,0,0,0,0,0
0.926,184,2.0,2,1,1,4,1,0,8,6,0,0,0,0,0
0.767,55,3.0,0,0,0,4,1,4,4,4,0,0,0,1,1
0.92,80,21.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.855,84,11.0,2,0,3,4,1,1,0,1,1,0,0,0,0
0.691,34,4.0,0,0,0,4,1,2,7,4,1,1,1,1,1
0.926,14,21.0,2,0,3,0,2,1,4,5,0,0,0,0,0
0.887,23,21.0,2,0,3,5,1,1,8,0,0,0,0,0,0
0.624,36,8.0,2,0,3,5,1,1,1,5,1,1,1,1,1
0.92,8,9.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.91,70,5.0,0,1,3,3,2,1,7,0,0,0,0,0,0
0.926,52,5.0,2,1,0,2,2,0,7,6,0,0,0,0,0
0.624,33,10.0,2,1,3,5,1,4,5,3,1,1,1,1,1
0.92,30,5.0,1,0,3,5,0,4,6,0,0,0,0,0,0
0.624,23,2.0,2,0,3,4,1,6,0,0,0,0,1,1,1
0.743,98,9.0,0,0,3,4,1,0,7,1,0,1,1,1,1
0.843,28,4.0,0,1,0,4,1,0,7,4,0,1,1,1,1
0.624,10,3.0,2,0,0,5,1,1,4,0,1,0,1,1,1
0.92,20,21.0,2,0,3,3,2,1,8,5,0,0,0,0,0
0.91,84,3.0,2,0,1,4,1,4,1,2,0,0,0,0,0
0.92,16,10.0,2,1,3,5,4,2,2,2,0,0,0,0,0
0.624,55,6.0,2,0,0,4,1,1,1,1,0,1,1,1,1
0.887,19,21.0,0,0,3,3,2,1,4,6,0,0,0,0,0
0.91,118,5.0,2,1,3,4,6,0,7,0,1,0,1,1,1
0.92,22,20.0,0,0,3,1,1,1,3,0,0,0,0,0,0
0.897,8,8.0,1,0,3,4,1,5,0,0,0,0,0,0,0
0.92,28,9.0,2,0,3,4,1,1,2,3,0,0,0,0,0
0.92,162,21.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.893,110,2.0,0,1,3,4,3,1,4,0,0,0,0,0,0
0.647,77,3.0,2,0,3,5,1,1,3,0,0,0,1,1,1
0.92,9,21.0,2,1,3,4,1,1,5,0,0,0,0,0,0
0.624,24,7.0,2,0,3,4,1,1,1,2,0,1,1,1,1
0.887,46,4.0,2,0,3,3,2,0,4,0,0,0,0,0,0
0.92,212,21.0,2,0,3,4,1,5,0,3,0,0,0,0,0
0.804,154,11.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.92,124,21.0,2,1,3,4,1,1,0,3,0,0,0,0,0
0.897,6,4.0,0,0,3,5,1,1,2,0,0,0,0,0,0
0.921,35,21.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.939,70,3.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.624,56,5.0,2,0,3,4,1,1,4,2,1,1,1,1,1
0.92,206,4.0,0,0,3,0,2,1,1,0,0,0,0,0,0
0.897,39,9.0,2,0,3,5,1,1,4,1,0,0,0,0,0
0.843,9,3.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.91,76,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.92,48,5.0,0,1,0,0,2,0,0,3,0,0,0,0,0
0.92,79,2.0,1,0,3,4,1,1,4,0,0,0,0,0,0
0.92,5,10.0,2,0,3,4,1,1,4,2,0,0,0,0,0
0.647,28,5.0,0,1,0,4,1,0,7,0,0,1,1,1,1
0.926,46,12.0,2,0,1,4,1,1,1,0,0,0,0,0,0
0.624,52,3.0,0,1,0,3,2,0,7,6,0,1,1,1,1
0.926,54,6.0,2,0,0,4,1,6,0,0,0,0,0,0,0
0.939,35,21.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.855,19,1.0,2,0,3,4,4,0,8,0,0,0,1,1,1
0.789,7,19.0,1,1,0,1,1,2,7,5,0,1,0,1,1
0.895,20,10.0,2,0,3,4,1,0,7,3,0,1,1,1,1
0.926,25,11.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.92,184,21.0,2,0,3,4,1,0,7,5,1,0,1,1,1
0.92,42,21.0,2,0,3,4,3,1,6,2,0,0,0,0,0
0.897,68,15.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.939,68,3.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.92,11,11.0,0,0,3,4,1,0,7,4,1,1,1,1,1
0.55,196,5.0,0,0,0,4,1,1,3,0,0,0,1,1,1
0.624,45,9.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.795,4,3.0,0,1,0,3,2,1,4,2,0,0,0,0,0
0.516,36,13.0,2,0,3,4,1,5,8,5,1,1,1,1,1
0.878,19,3.0,2,0,3,4,1,1,1,0,1,0,0,0,0
0.698,48,12.0,0,0,3,3,2,0,4,0,1,0,0,1,0
0.804,4,3.0,2,1,0,3,2,1,2,0,0,0,0,0,0
0.624,26,6.0,2,0,3,4,1,5,0,0,1,0,1,1,1
0.92,83,21.0,1,0,3,4,1,1,4,5,0,0,0,0,0
0.926,102,21.0,2,0,1,5,1,1,4,3,1,0,0,0,0
0.884,101,13.0,2,0,3,4,1,1,0,1,0,0,0,0,0
0.722,18,3.0,0,1,3,3,2,1,0,0,0,0,0,0,0
0.91,6,6.0,2,1,2,0,2,0,7,6,0,0,0,0,0
0.92,106,9.0,1,1,3,5,1,0,7,0,1,0,0,1,1
0.915,42,8.0,2,1,3,3,2,4,6,0,0,0,0,0,0
0.762,22,6.0,0,1,0,4,1,0,7,6,0,1,1,1,1
0.92,46,21.0,2,0,3,5,1,1,3,5,0,0,0,0,0
0.802,30,8.0,2,0,0,4,1,0,7,0,1,1,1,1,1
0.92,33,11.0,2,0,0,4,1,0,7,0,0,0,1,1,1
0.624,65,5.0,1,0,3,5,1,1,3,1,1,1,1,1,1
0.926,19,7.0,0,1,3,5,5,1,3,0,0,0,0,0,0
0.866,23,21.0,2,0,3,4,1,1,2,0,0,0,0,0,0
0.92,17,5.0,0,0,3,4,1,1,1,1,0,0,0,0,0
0.847,13,5.0,2,1,0,4,1,1,1,0,0,0,0,0,0
0.6890000000000001,27,1.0,0,1,0,3,2,0,7,6,0,1,1,1,1
0.91,14,21.0,2,0,3,5,1,1,1,5,0,0,0,0,0
0.762,58,5.0,0,0,0,4,1,2,3,6,0,0,0,1,1
0.899,102,3.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.579,31,5.0,2,0,3,4,1,1,4,6,0,1,1,1,1
0.92,8,21.0,2,0,3,4,1,1,0,5,0,0,0,0,0
0.624,6,4.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.92,258,21.0,2,0,3,5,1,1,1,0,1,0,0,0,0
0.624,160,6.0,2,0,3,5,1,0,7,1,1,1,1,1,1
0.913,56,21.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.92,105,19.0,0,0,3,4,1,1,1,0,1,0,0,0,0
0.926,25,7.0,2,1,0,4,1,4,5,6,0,0,0,0,0
0.92,21,6.0,3,0,0,5,1,1,0,0,0,0,0,0,0
0.698,12,3.0,2,0,3,4,1,1,0,0,0,0,0,1,1
0.925,13,2.0,2,0,3,5,1,4,5,1,0,0,0,0,0
0.897,48,4.0,0,1,0,5,1,0,7,4,1,1,0,1,1
0.91,148,3.0,2,0,1,4,1,0,2,0,0,0,1,0,0
0.92,75,12.0,2,0,3,4,1,0,1,0,1,0,1,0,0
0.92,19,1.0,2,1,3,5,1,0,7,6,0,1,0,1,0
0.55,81,7.0,0,0,3,4,1,1,4,0,0,1,1,1,1
0.7659999999999999,54,7.0,0,1,0,4,1,0,7,0,0,1,1,1,1
0.887,152,21.0,2,0,3,5,1,1,8,5,0,0,0,0,0
0.897,18,7.0,2,1,3,1,1,1,8,0,0,0,0,0,0
0.92,40,14.0,2,1,3,4,4,1,5,0,0,0,0,0,0
0.7659999999999999,28,21.0,2,0,3,4,1,0,7,0,1,1,1,1,1
0.92,25,21.0,2,0,3,4,1,0,7,5,1,0,1,1,1
0.903,122,1.0,0,1,0,3,2,0,7,6,0,0,0,0,0
0.89,31,5.0,2,0,0,4,1,0,7,0,0,1,1,1,1
0.624,109,4.0,2,0,0,4,1,1,0,3,1,0,1,1,1
0.55,13,17.0,2,0,3,4,1,1,2,3,1,1,1,1,1
0.939,112,14.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.92,102,21.0,2,0,3,4,1,1,7,5,1,1,0,0,0
0.926,50,2.0,2,1,0,3,2,1,0,1,0,0,0,0,0
0.925,21,3.0,2,1,0,4,1,0,1,6,0,0,1,0,0
0.92,90,21.0,2,0,3,4,1,0,7,1,1,0,1,1,1
0.624,55,3.0,1,0,3,5,1,0,7,4,1,1,1,1,1
0.91,56,14.0,1,1,3,4,6,1,4,2,0,0,0,0,0
0.866,15,21.0,2,0,3,5,1,1,2,5,0,0,0,0,0
0.6890000000000001,33,3.0,2,1,3,3,2,0,7,6,0,1,1,0,0
0.92,132,7.0,2,0,3,4,1,0,7,2,0,1,1,1,1
0.92,152,12.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.624,72,1.0,2,1,0,4,1,0,4,0,1,1,1,1,1
0.91,68,11.0,2,0,3,5,1,1,4,3,0,0,0,0,0
0.924,34,3.0,2,1,3,4,1,0,7,5,0,1,1,1,1
0.698,22,3.0,2,1,3,2,2,0,7,6,0,1,0,0,0
0.92,23,18.0,2,0,3,4,1,1,2,3,0,0,0,0,0
0.92,96,3.0,2,1,3,3,2,0,7,6,0,0,0,0,0
0.924,50,5.0,0,1,0,4,5,0,7,0,0,0,1,1,1
0.939,31,21.0,2,0,3,4,1,1,8,5,0,0,0,0,0
0.7659999999999999,19,1.0,2,1,3,4,1,0,7,6,1,1,1,1,1
0.926,60,2.0,0,1,2,3,2,0,7,6,0,0,0,0,0
0.925,47,21.0,1,1,0,3,2,0,7,0,0,0,0,0,0
0.764,114,4.0,2,0,3,3,2,1,0,0,0,0,0,0,0
0.804,73,10.0,0,0,1,4,1,5,4,0,0,0,0,1,1
0.624,14,12.0,0,0,3,4,1,1,4,5,1,1,1,1,1
0.804,18,12.0,2,0,2,0,2,0,4,5,0,0,0,0,0
0.92,69,4.0,0,0,3,4,1,0,0,0,0,0,1,0,0
0.92,53,3.0,2,1,0,3,2,4,7,0,1,0,0,0,0
0.91,94,3.0,2,1,2,2,2,0,7,6,0,0,0,0,0
0.624,11,5.0,0,0,0,4,1,0,7,6,1,1,1,1,1
0.926,72,21.0,2,0,3,4,1,2,5,0,0,0,0,0,0
0.866,36,10.0,3,0,0,5,1,1,5,5,0,0,0,0,0
0.91,66,21.0,2,0,3,4,6,1,2,3,0,0,0,0,0
0.92,16,10.0,0,1,1,4,1,0,7,0,1,1,1,1,1
0.91,51,7.0,2,0,3,4,1,1,3,2,1,0,0,0,0
0.91,56,10.0,2,0,3,5,1,1,4,3,0,0,0,0,0
0.527,18,10.0,1,0,3,5,5,1,8,1,1,1,1,0,1
0.555,29,8.0,2,0,3,4,1,1,0,1,1,0,1,1,1
0.939,4,21.0,2,0,3,5,1,1,6,3,0,0,0,0,0
0.92,34,11.0,2,0,0,5,1,1,3,1,0,0,0,0,0
0.91,26,13.0,0,0,3,5,1,1,1,5,0,0,0,0,0
0.92,140,12.0,0,0,3,4,4,4,3,0,0,0,0,0,0
0.92,34,8.0,2,0,3,4,5,1,2,5,0,0,0,0,0
0.925,40,3.0,2,0,1,4,0,1,5,0,0,0,0,0,0
0.624,16,5.0,2,1,3,4,1,6,4,0,1,1,1,1,1
0.92,84,8.0,1,0,3,4,1,1,2,3,0,0,0,0,0
0.878,9,21.0,3,0,3,5,1,1,2,1,0,0,0,0,0
0.92,96,3.0,2,1,3,3,2,0,7,6,0,0,0,0,0
0.698,44,9.0,2,0,1,4,1,6,0,0,0,0,0,0,0
0.91,77,12.0,2,0,3,5,1,1,0,1,0,0,0,0,0
0.897,15,14.0,2,0,3,5,1,1,0,0,0,0,0,0,0
0.92,10,15.0,2,0,1,5,1,4,5,0,0,0,0,0,0
0.939,74,6.0,0,1,2,5,1,1,5,5,0,0,0,0,0
0.903,76,10.0,0,0,3,5,1,0,1,6,0,0,0,0,0
0.624,39,6.0,2,0,0,4,1,1,0,5,1,0,1,1,1
0.92,16,10.0,2,0,3,4,1,1,0,1,0,0,0,0,0
0.926,5,12.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.92,136,9.0,0,0,1,4,1,2,2,4,1,0,0,0,0
0.74,170,8.0,2,0,3,4,1,1,1,0,0,0,0,1,1
0.5579999999999999,30,6.0,2,0,3,3,2,1,8,0,0,0,1,1,1
0.926,120,11.0,2,0,3,3,2,1,0,0,0,0,0,0,0
0.789,212,8.0,2,0,3,4,1,1,1,0,1,0,0,0,1
0.91,160,21.0,0,0,3,5,1,1,4,5,0,0,0,0,0
0.887,76,4.0,0,1,0,3,2,1,7,6,0,0,0,0,0
0.802,12,9.0,2,1,0,3,2,1,7,6,0,1,0,0,0
0.8959999999999999,42,5.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.926,18,11.0,0,1,3,5,1,0,7,6,1,0,0,0,0
0.91,46,11.0,2,0,3,4,1,1,5,3,0,0,0,0,0
0.848,110,16.0,2,0,3,4,1,6,1,5,0,0,0,0,0
0.899,9,16.0,2,0,1,4,1,1,3,2,0,0,0,0,0
0.92,42,15.0,0,0,3,4,1,6,0,3,0,0,0,0,0
0.92,20,4.0,2,0,0,4,1,1,7,0,0,1,0,0,0
0.624,44,8.0,1,0,2,5,1,1,0,0,1,0,1,1,1
0.939,35,15.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.855,6,2.0,2,1,0,4,1,1,7,6,0,1,0,0,0
0.795,16,10.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.738,48,17.0,2,0,3,5,1,0,8,5,0,0,1,0,0
0.92,52,3.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.624,164,4.0,2,0,3,5,1,1,3,1,0,1,1,1,1
0.92,180,9.0,0,1,3,4,6,1,4,4,0,0,0,0,0
0.92,30,6.0,1,0,3,4,4,0,4,0,0,0,1,0,0
0.92,39,9.0,2,0,3,4,1,6,0,0,0,0,0,0,0
0.8270000000000001,160,21.0,0,0,3,5,1,1,5,5,0,0,0,0,0
0.855,96,9.0,2,0,3,5,3,1,7,5,1,1,0,0,0
0.897,29,15.0,2,1,3,5,1,4,2,5,0,0,0,0,0
0.91,214,5.0,0,0,3,0,2,4,6,3,0,0,0,0,0
0.92,51,15.0,2,1,3,4,4,1,2,5,1,0,0,0,0
0.924,44,21.0,2,0,3,3,2,1,2,0,0,0,0,0,0
0.92,56,18.0,2,0,3,4,1,0,5,0,0,0,1,1,1
0.691,63,10.0,2,0,3,4,1,1,5,5,1,1,1,0,0
0.89,62,9.0,0,0,3,4,1,1,4,4,0,0,0,0,0
0.924,51,6.0,2,1,0,4,1,0,4,0,0,0,1,0,0
0.939,133,12.0,0,0,3,4,1,1,5,5,0,0,0,0,0
0.92,192,1.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.624,133,1.0,2,0,3,5,1,1,1,0,1,0,1,1,1
0.924,43,21.0,2,0,3,4,3,1,1,0,0,0,0,0,0
0.92,98,9.0,2,1,3,5,4,0,7,6,1,0,1,0,0
0.698,6,7.0,2,1,0,5,1,0,7,1,0,1,1,1,1
0.925,58,21.0,0,0,3,5,1,1,1,0,0,0,0,0,0
0.92,310,7.0,2,0,1,4,1,4,7,1,0,1,0,0,0
0.887,3,21.0,2,1,3,5,1,4,2,5,1,0,0,0,0
0.939,68,8.0,2,0,0,4,1,0,3,5,0,0,0,0,0
0.92,62,6.0,2,0,3,0,2,0,7,1,0,0,0,0,0
0.92,102,21.0,2,0,3,5,1,1,1,2,0,0,0,0,0
0.624,135,2.0,2,0,3,4,1,1,2,0,0,1,1,1,1
0.624,50,6.0,2,0,3,4,1,1,1,0,1,1,1,1,1
0.754,54,13.0,2,0,3,5,1,5,0,1,0,0,0,0,0
0.624,68,4.0,2,0,3,3,2,0,7,6,1,1,1,1,1
0.698,146,12.0,2,0,3,5,1,1,2,0,0,0,0,0,0
0.92,55,5.0,2,1,0,3,2,1,3,0,0,0,0,0,0
0.727,254,9.0,0,0,3,4,1,1,4,3,0,0,0,1,1
0.624,138,6.0,2,1,3,5,1,2,5,5,1,1,1,1,1
0.7659999999999999,7,4.0,0,0,1,3,2,0,7,1,1,0,0,1,1
0.92,25,16.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.926,58,7.0,2,1,3,3,2,0,7,6,0,0,0,0,0
0.897,53,10.0,2,0,3,5,1,5,0,0,0,0,0,0,0
0.92,70,2.0,2,1,1,4,4,0,7,1,0,1,1,1,1
0.91,12,2.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.698,135,6.0,0,1,1,4,1,2,4,1,1,1,0,1,0
0.836,8,5.0,0,0,3,4,1,1,4,0,0,0,0,1,1
0.789,46,3.0,2,1,0,4,1,1,4,0,0,0,0,0,0
0.624,66,7.0,0,0,3,4,1,1,3,3,0,1,1,1,1
0.92,11,16.0,2,0,3,4,1,6,0,1,0,0,0,0,0
0.92,25,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.722,50,6.0,2,0,3,4,1,5,8,0,1,1,0,0,0
0.926,20,21.0,2,1,1,5,1,2,2,0,0,0,0,0,0
0.92,81,4.0,2,1,0,3,2,0,7,0,0,0,0,0,1
0.762,12,3.0,2,1,0,4,1,0,7,5,1,1,1,1,1
0.926,145,9.0,2,0,3,4,1,1,6,0,0,0,0,0,0
0.624,21,2.0,0,0,3,4,1,1,4,0,1,1,1,1,1
0.855,6,6.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.926,86,3.0,0,0,3,2,2,1,4,6,0,0,0,0,0
0.897,260,8.0,0,0,0,5,1,1,3,1,0,0,0,0,0
0.624,47,6.0,0,0,3,4,1,1,3,1,1,1,1,1,1
0.887,88,6.0,0,1,0,5,4,2,7,2,0,1,0,0,0
0.92,100,19.0,2,0,3,4,3,0,7,5,1,0,1,1,1
0.624,34,3.0,1,0,3,5,1,6,8,1,1,1,1,1,1
0.92,5,16.0,2,0,3,4,5,1,7,0,0,0,0,0,0
0.92,4,10.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.83,2,13.0,2,0,3,2,2,1,2,1,0,0,0,0,0
0.516,22,2.0,2,0,3,4,1,0,7,1,1,1,1,1,1
0.92,156,6.0,0,0,2,0,2,0,7,4,0,0,0,0,0
0.698,24,7.0,2,1,1,5,1,1,7,0,1,1,0,0,0
0.4479999999999999,154,2.0,0,1,0,4,5,4,5,1,1,1,1,1,1
0.926,22,21.0,2,0,3,5,1,2,1,5,0,0,0,0,0
0.925,53,4.0,0,1,2,0,2,0,7,4,0,0,0,0,0
0.624,58,4.0,2,1,0,4,1,1,7,6,1,1,1,1,1
0.92,55,19.0,2,0,3,4,1,4,5,0,0,0,0,0,0
0.6890000000000001,41,12.0,0,1,3,3,2,0,7,6,0,0,1,0,0
0.897,45,15.0,0,0,3,5,1,0,2,2,1,0,0,0,0
0.92,104,8.0,0,1,3,4,1,1,3,4,0,0,0,0,0
0.903,54,21.0,2,1,3,1,1,4,2,5,0,0,0,0,0
0.91,51,6.0,2,1,0,3,2,1,7,6,0,0,0,0,0
0.92,42,21.0,2,0,3,5,1,1,3,5,0,0,0,0,0
0.887,26,20.0,2,0,3,4,0,1,6,0,0,0,0,0,0
0.91,46,21.0,2,0,3,5,1,0,7,0,0,0,0,0,0
0.92,56,5.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.624,16,1.0,0,1,0,4,1,1,7,6,1,1,1,1,1
0.92,85,21.0,2,0,3,5,1,6,1,3,0,0,0,0,0
0.92,45,20.0,2,0,3,4,1,3,3,5,0,0,0,0,0
0.923,10,6.0,2,0,1,5,1,1,3,5,0,0,0,0,0
0.926,96,3.0,2,1,0,3,2,4,0,2,0,0,0,0,0
0.91,130,21.0,0,0,3,1,1,2,6,1,0,0,0,0,0
0.939,25,14.0,1,0,3,4,1,1,6,0,0,0,0,0,0
0.624,14,6.0,1,1,3,4,1,0,7,0,1,1,1,1,1
0.884,5,4.0,0,0,3,4,1,6,4,0,0,0,0,0,0
0.92,32,13.0,2,0,3,4,1,1,1,3,0,0,0,0,0
0.926,42,21.0,2,1,3,5,1,0,7,5,0,0,0,0,0
0.92,78,21.0,2,0,3,5,1,0,7,0,1,0,0,1,1
0.795,54,10.0,0,0,2,4,1,1,7,6,0,1,0,1,1
0.926,5,9.0,2,1,0,3,2,1,1,0,0,0,0,0,0
0.624,79,5.0,1,0,3,4,1,1,4,2,0,1,1,1,1
0.92,23,8.0,2,0,3,5,1,0,0,0,0,0,0,0,0
0.802,75,9.0,2,0,3,4,1,1,0,5,0,0,0,0,1
0.92,135,7.0,1,0,3,4,1,6,0,0,0,0,0,0,0
0.7959999999999999,96,7.0,2,0,3,2,2,0,7,1,0,0,0,0,0
0.624,31,8.0,0,1,3,5,1,5,8,6,1,1,1,1,1
0.92,41,5.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.926,50,21.0,3,1,0,5,1,0,7,1,0,0,0,0,0
0.924,39,2.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.624,36,5.0,0,1,3,4,1,1,3,1,0,1,1,1,1
0.804,74,2.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.698,272,4.0,0,1,0,4,1,4,8,6,0,0,0,0,0
0.64,40,21.0,2,0,3,4,1,1,4,6,1,0,1,1,1
0.738,40,3.0,2,0,0,4,1,1,4,6,0,0,0,0,0
0.92,192,15.0,0,0,1,4,4,0,7,0,1,0,1,1,1
0.624,16,11.0,0,0,3,5,1,0,3,0,1,0,1,1,1
0.897,70,20.0,0,0,3,5,5,1,3,0,0,0,0,0,0
0.767,56,6.0,0,0,1,5,1,1,4,0,1,0,0,0,0
